ID,FECHA_HORA,MAGNITUD
607,"2017-05-17 15:36:04.189536",0.16
608,"2017-05-17 15:36:05.502130",0.17
609,"2017-05-17 15:36:06.812640",0.18
610,"2017-05-17 15:36:08.119446",0.16
611,"2017-05-17 15:36:09.434482",0.12
612,"2017-05-17 15:36:10.754064",0.16
613,"2017-05-17 15:36:12.072349",0.15
614,"2017-05-17 15:36:13.379093",0.16
615,"2017-05-17 15:36:14.691189",0.12
616,"2017-05-17 15:36:16.003469",0.13
617,"2017-05-17 15:36:17.317772",0.17
618,"2017-05-17 15:36:18.632947",0.16
619,"2017-05-17 15:36:19.944041",0.18
620,"2017-05-17 15:36:21.255679",0.13
621,"2017-05-17 15:36:22.566929",0.14
622,"2017-05-17 15:36:23.881130",0.18
623,"2017-05-17 15:36:25.192758",0.18
624,"2017-05-17 15:36:26.503230",0.18
625,"2017-05-17 15:36:27.814118",0.13
626,"2017-05-17 15:36:29.131699",0.17
627,"2017-05-17 15:36:30.446460",0.18
628,"2017-05-17 15:36:31.757798",0.16
629,"2017-05-17 15:36:33.066072",0.12
630,"2017-05-17 15:36:34.373574",0.12
631,"2017-05-17 15:36:35.682945",0.12
632,"2017-05-17 15:36:36.988612",0.16
633,"2017-05-17 15:36:38.305200",0.17
634,"2017-05-17 15:36:39.608583",0.17
635,"2017-05-17 15:36:40.918318",0.16
636,"2017-05-17 15:36:42.232841",0.17
637,"2017-05-17 15:36:43.550197",0.17
638,"2017-05-17 15:36:44.854896",0.12
639,"2017-05-17 15:36:46.167345",0.12
640,"2017-05-17 15:36:47.476233",0.18
641,"2017-05-17 15:36:48.791009",0.18
642,"2017-05-17 15:36:50.099958",0.18
643,"2017-05-17 15:36:51.412446",0.16
644,"2017-05-17 15:36:52.727637",0.17
645,"2017-05-17 15:36:54.046436",0.18
646,"2017-05-17 15:36:55.355856",0.14
647,"2017-05-17 15:36:56.659998",0.12
648,"2017-05-17 15:36:57.970477",0.16
649,"2017-05-17 15:36:59.276548",0.17
650,"2017-05-17 15:37:00.588009",0.18
651,"2017-05-17 15:37:01.901784",0.17
652,"2017-05-17 15:37:03.217645",0.17
653,"2017-05-17 15:37:04.520509",0.13
654,"2017-05-17 15:37:05.830446",0.13
655,"2017-05-17 15:37:07.145978",0.13
656,"2017-05-17 15:37:08.461471",0.13
657,"2017-05-17 15:37:09.771640",0.17
658,"2017-05-17 15:37:11.077267",0.16
659,"2017-05-17 15:37:12.393757",0.16
660,"2017-05-17 15:37:13.708192",0.15
661,"2017-05-17 15:37:15.021359",0.17
662,"2017-05-17 15:37:16.337054",0.13
663,"2017-05-17 15:37:17.651115",0.16
664,"2017-05-17 15:37:18.971105",0.16
665,"2017-05-17 15:37:20.278782",0.16
666,"2017-05-17 15:37:21.592909",0.14
667,"2017-05-17 15:37:22.905442",0.18
668,"2017-05-17 15:37:24.219157",0.17
669,"2017-05-17 15:37:25.536985",0.17
670,"2017-05-17 15:37:26.843803",0.19
671,"2017-05-17 15:37:28.149988",0.18
672,"2017-05-17 15:37:29.461623",0.14
673,"2017-05-17 15:37:30.777262",0.13
674,"2017-05-17 15:37:32.087929",0.17
675,"2017-05-17 15:37:33.398934",0.16
676,"2017-05-17 15:37:34.710479",0.17
677,"2017-05-17 15:37:36.021781",0.16
678,"2017-05-17 15:37:37.333692",0.18
679,"2017-05-17 15:37:38.641908",0.18
680,"2017-05-17 15:37:39.957272",0.16
681,"2017-05-17 15:37:41.271416",0.17
682,"2017-05-17 15:37:42.582216",0.17
683,"2017-05-17 15:37:43.897330",0.12
684,"2017-05-17 15:37:45.210761",0.16
685,"2017-05-17 15:37:46.523226",0.17
686,"2017-05-17 15:37:47.837201",0.18
687,"2017-05-17 15:37:49.153360",0.18
688,"2017-05-17 15:37:50.470484",0.18
689,"2017-05-17 15:37:51.790590",0.16
690,"2017-05-17 15:37:53.097627",0.16
691,"2017-05-17 15:37:54.404465",0.13
692,"2017-05-17 15:37:55.718953",0.16
693,"2017-05-17 15:37:57.026393",0.17
694,"2017-05-17 15:37:58.336030",0.18
695,"2017-05-17 15:37:59.646352",0.16
696,"2017-05-17 15:38:00.958607",0.12
697,"2017-05-17 15:38:02.265096",0.16
698,"2017-05-17 15:38:03.576303",0.17
699,"2017-05-17 15:38:04.880681",0.14
700,"2017-05-17 15:38:06.193928",0.13
701,"2017-05-17 15:38:07.510724",0.17
702,"2017-05-17 15:38:08.830071",0.16
703,"2017-05-17 15:38:10.140652",0.17
704,"2017-05-17 15:38:11.452814",0.16
705,"2017-05-17 15:38:12.763649",0.16
706,"2017-05-17 15:38:14.082726",0.17
707,"2017-05-17 15:38:15.393532",0.15
708,"2017-05-17 15:38:16.699461",0.16
709,"2017-05-17 15:38:18.019270",0.16
710,"2017-05-17 15:38:19.325758",0.16
711,"2017-05-17 15:38:20.632509",0.16
712,"2017-05-17 15:38:21.950786",0.16
713,"2017-05-17 15:38:23.260393",0.18
714,"2017-05-17 15:38:24.569145",0.17
715,"2017-05-17 15:38:25.884773",0.18
716,"2017-05-17 15:38:27.197619",0.18
717,"2017-05-17 15:38:28.499170",0.17
718,"2017-05-17 15:38:29.808265",0.15
719,"2017-05-17 15:38:31.114994",0.17
720,"2017-05-17 15:38:32.425512",0.17
721,"2017-05-17 15:38:33.742550",0.13
722,"2017-05-17 15:38:35.058213",0.12
723,"2017-05-17 15:38:36.370138",0.17
724,"2017-05-17 15:38:37.683660",0.18
725,"2017-05-17 15:38:38.994402",0.17
726,"2017-05-17 15:38:40.312010",0.17
727,"2017-05-17 15:38:41.617710",0.17
728,"2017-05-17 15:38:42.930951",0.16
729,"2017-05-17 15:38:44.247309",0.16
730,"2017-05-17 15:38:45.558277",0.16
731,"2017-05-17 15:38:46.864955",0.13
732,"2017-05-17 15:38:48.171191",0.12
733,"2017-05-17 15:38:49.481757",0.17
734,"2017-05-17 15:38:50.789177",0.15
735,"2017-05-17 15:38:52.094010",0.18
736,"2017-05-17 15:38:53.408593",0.18
737,"2017-05-17 15:38:54.721607",0.14
738,"2017-05-17 15:38:56.031850",0.17
739,"2017-05-17 15:38:57.342383",0.16
740,"2017-05-17 15:38:58.657777",0.18
741,"2017-05-17 15:38:59.964683",0.18
742,"2017-05-17 15:39:01.275308",0.16
743,"2017-05-17 15:39:02.581837",0.12
744,"2017-05-17 15:39:03.891349",0.16
745,"2017-05-17 15:39:05.200158",0.17
746,"2017-05-17 15:39:06.513815",0.17
747,"2017-05-17 15:39:07.817215",0.15
748,"2017-05-17 15:39:09.123891",0.17
749,"2017-05-17 15:39:10.436789",0.12
750,"2017-05-17 15:39:11.749511",0.18
751,"2017-05-17 15:39:13.060108",0.18
752,"2017-05-17 15:39:14.367042",0.18
753,"2017-05-17 15:39:15.689570",0.13
754,"2017-05-17 15:39:17.008607",0.15
755,"2017-05-17 15:39:18.319658",0.16
756,"2017-05-17 15:39:19.641095",0.16
757,"2017-05-17 15:39:20.949466",0.12
758,"2017-05-17 15:39:22.256125",0.16
759,"2017-05-17 15:39:23.561891",0.16
760,"2017-05-17 15:39:24.882054",0.12
761,"2017-05-17 15:39:26.188777",0.18
762,"2017-05-17 15:39:27.495657",0.17
763,"2017-05-17 15:39:28.810347",0.16
764,"2017-05-17 15:39:30.115487",0.15
765,"2017-05-17 15:39:31.427302",0.12
766,"2017-05-17 15:39:32.742382",0.16
767,"2017-05-17 15:39:34.044943",0.16
768,"2017-05-17 15:39:35.354322",0.15
769,"2017-05-17 15:39:36.666390",0.13
770,"2017-05-17 15:39:37.973641",0.18
771,"2017-05-17 15:39:39.284458",0.17
772,"2017-05-17 15:39:40.591090",0.18
773,"2017-05-17 15:39:41.904489",0.12
774,"2017-05-17 15:39:43.219647",0.18
775,"2017-05-17 15:39:44.533953",0.17
776,"2017-05-17 15:39:45.844678",0.12
777,"2017-05-17 15:39:47.153306",0.17
778,"2017-05-17 15:39:48.459704",0.17
779,"2017-05-17 15:39:49.773248",0.17
780,"2017-05-17 15:39:51.084009",0.12
781,"2017-05-17 15:39:52.398559",0.17
782,"2017-05-17 15:39:53.709371",0.16
783,"2017-05-17 15:39:55.024589",0.18
784,"2017-05-17 15:39:56.334785",0.18
785,"2017-05-17 15:39:57.650767",0.18
786,"2017-05-17 15:39:58.962149",0.18
787,"2017-05-17 15:40:00.268663",0.17
788,"2017-05-17 15:40:01.583046",0.16
789,"2017-05-17 15:40:02.901474",0.12
790,"2017-05-17 15:40:04.208350",0.19
791,"2017-05-17 15:40:05.517004",0.13
792,"2017-05-17 15:40:06.835452",0.16
793,"2017-05-17 15:40:08.146097",0.16
794,"2017-05-17 15:40:09.450296",0.17
795,"2017-05-17 15:40:10.755470",0.16
796,"2017-05-17 15:40:12.066569",0.12
797,"2017-05-17 15:40:13.381551",0.16
798,"2017-05-17 15:40:14.686161",0.12
799,"2017-05-17 15:40:16.001211",0.12
800,"2017-05-17 15:40:17.317579",0.16
801,"2017-05-17 15:40:18.636364",0.16
802,"2017-05-17 15:40:19.945738",0.18
803,"2017-05-17 15:40:21.262436",0.18
804,"2017-05-17 15:40:22.579959",0.13
805,"2017-05-17 15:40:23.885162",0.17
806,"2017-05-17 15:40:25.197348",0.15
807,"2017-05-17 15:40:26.505538",0.18
808,"2017-05-17 15:40:27.824824",0.18
809,"2017-05-17 15:40:29.144554",0.18
810,"2017-05-17 15:40:30.457218",0.13
811,"2017-05-17 15:40:31.765418",0.16
812,"2017-05-17 15:40:33.071613",0.18
813,"2017-05-17 15:40:34.389358",0.16
814,"2017-05-17 15:40:35.704279",0.17
815,"2017-05-17 15:40:37.015688",0.15
816,"2017-05-17 15:40:38.323046",0.16
817,"2017-05-17 15:40:39.633715",0.16
818,"2017-05-17 15:40:40.944631",0.12
819,"2017-05-17 15:40:42.248174",0.13
820,"2017-05-17 15:40:43.557765",0.18
821,"2017-05-17 15:40:44.860949",0.16
822,"2017-05-17 15:40:46.166309",0.15
823,"2017-05-17 15:40:47.474528",0.17
824,"2017-05-17 15:40:48.782585",0.16
825,"2017-05-17 15:40:50.085895",0.17
826,"2017-05-17 15:40:51.393120",0.16
827,"2017-05-17 15:40:52.700969",0.16
828,"2017-05-17 15:40:54.004335",0.17
829,"2017-05-17 15:40:55.314194",0.15
830,"2017-05-17 15:40:56.617646",0.16
831,"2017-05-17 15:40:57.926368",0.12
832,"2017-05-17 15:40:59.236709",0.16
833,"2017-05-17 15:41:00.543673",0.17
834,"2017-05-17 15:41:01.850579",0.15
835,"2017-05-17 15:41:03.154110",0.16
836,"2017-05-17 15:41:04.463435",0.17
837,"2017-05-17 15:41:05.767671",0.12
838,"2017-05-17 15:41:07.074019",0.16
839,"2017-05-17 15:41:08.382924",0.17
840,"2017-05-17 15:41:09.691870",0.16
841,"2017-05-17 15:41:10.997851",0.16
842,"2017-05-17 15:41:12.303329",0.17
843,"2017-05-17 15:41:13.605595",0.12
844,"2017-05-17 15:41:14.912242",0.16
845,"2017-05-17 15:41:16.218287",0.15
846,"2017-05-17 15:41:17.524513",0.16
